geneName	BALBc_rep3
Calb1	0
1700016K19Rik	0
Cul1	7557
Mir7070	0
Kcne3	0
Aurkc	0
Fpr3	0
Il18rap	0
Clec2g	29
Cisd3	539
Zfp704	215
9130015A21Rik	0
Edc4	7826
Bpifa2	1
Nrde2	2179
Gm10352	0
Gm20611	0
0610043K17Rik	1
Mir7026	5
BC048602	4
Gm20740	0
Serpinb6c	0
Col6a4	4
1810062O18Rik	23
Zfp874a	775
Spata31d1d	1
S1pr5	0
Zfp330	14363
Mir7072	0
Maff	71
2700038G22Rik	1216
Dpf2	9532
Ube2d2b	0
Cks1b	3127
Apoc3	0
Abcb10	605
Uba2	10376
Psg16	5
Atxn7l1os2	49
Skap1	45008
Arhgef18	2648
4930511E03Rik	0
Kcnh2	503
Gm13490	0
Amtn	0
Pi15	2
Samd14	1
BC016548	0
Zkscan16	0
Sall2	652
Nicn1	218
Tmsb15b2	0
Galnt2	2283
Hipk3	1542
4933400B14Rik	0
Usp40	1783
Mir6902	4
Mir6901	0
Mir6900	0
Rassf6	2
Ttpa	3
4933407L21Rik	1
Pla2g10os	0
Kif9	51
Arhgef15	0
Vmn1r176	0
Vmn1r39	0
Vmn1r34	0
Vmn1r173	0
Zfp935	686
Rnf217	0
Agbl4	6
Clk1	13643
Mir466	0
Gm3137	0
Cenpt	1365
Lypd6	0
Gm20063	0
2610035F20Rik	0
Hbb-bh2	0
Gpx4	6332
Il3ra	302
Ndufa4	7431
Nfatc2ip	168
Snhg12	303
Rasal3	52227
Krtap4-8	0
Nudt22	1320
Vps33a	5690
Gm17644	0
Gm1993	0
Marchf10	0
Zfp977	0
1810013A23Rik	0
5430428K19Rik	0
Wdr74	5301
Aoc3	0
Anxa5	7079
Cebpg	2003
B230217O12Rik	341
Vmn2r16	0
Relt	1107
Tmem69	888
Skint11	0
Ttc17	2925
Arhgef26	1
Eef1akmt4	368
Mcoln1	3134
Dnajc5g	0
Ly6k	225
Sat2	2
Ptms	309
C1qtnf3	0
Cldn23	114
Abcc3	0
Galnt12	5409
Abhd17b	975
Tmem119	3
D030025P21Rik	0
Snord123	0
Poldip2	5020
1700001G01Rik	7
4930539C22Rik	0
Gm16386	164
Asic1	135
Gm13278	0
Gm2002	0
Iqsec2	9
Npas2	8
Gm5592	0
Sec1	0
Sprr2k	0
Sprr2i	0
Sprr2e	0
Sprr2b	0
Il4i1	0
Fhl3	47
Pign	1594
Asxl2	4158
Pdp2	698
Rpp21	1857
Sfr1	5630
4930447M23Rik	3
Elk3	25037
Gm4302	0
Tex11	2
Sdr16c6	0
Erich6	0
Oas1b	355
0610040F04Rik	0
1700034K08Rik	7
4930568E12Rik	0
1700003M07Rik	0
Prl7a2	0
Cnot8	6949
1700027I24Rik	0
Rbp3	0
Pias1	6479
Foxl2	0
Ttr	0
Gm20744	1
Kmt2c	3844
Olfr311	0
Olfr313	0
Olfr1370	0
Olfr1368	0
Olfr1367	0
Olfr1170	0
Olfr1168	0
Gm11554	0
Map2	1390
Mt4	0
Mt2	0
Msi1	1
Msh2	10953
Meis3	3150
Mrc2	0
Rack1	23587
Gnb1	12883
Itgae	0
St8sia2	3
4930522P08Rik	42
Crot	2443
Cd3d	28825
Myo1h	0
4930539M17Rik	0
Mthfd1l	6364
Gpsm1	3658
4930455H04Rik	0
Rc3h2	1881
Gm16222	0
Mapk3	208
Ppie	17041
Adam23	7
Rab26os	39
1700097N02Rik	879
Btbd35f27	0
Zfp939	0
Fndc1	0
Oaz1-ps	0
Mir669d-2	0
D830030K20Rik	6
Dcun1d2	2464
Ddx42	14453
Tmem186	2174
Heatr9	0
Vmn2r117	0
Astn1	1
Uhrf1bp1	124
Cops2	3623
Pus7	3328
Mxra7	2
Nfkbie	1408
Dagla	45
1700047M11Rik	0
Ppp1r10	4314
Acot13	1103
Nacc1	2972
Cntnap2	8
Tmem114	0
Atg10	452
Fcor	13
Col6a2	0
Pla2g2d	1
Gstm3	0
Hes1	23
Pnn	9925
Gas2	111
Gas1	0
Gap43	1
Galr1	0
B4galnt2	0
Sod3	0
Sod1	901
Cib2	1
Tsfm	2664
Commd5	2129
Dynll1	11622
Ccdc82	1810
Myl12b	11220
Ncs1	156
Prelid3b	5369
Nub1	6706
Srp19	3589
Ccdc173	73
Zfp991	0
Atp2a2	7027
Hotairm2	0
4930415O20Rik	0
Oit1	0
Snx5	10018
Serpina12	0
Eef1akmt1	1415
A830019P07Rik	0
Ccdc175	8
Tshb	0
Agbl1	1
Mir7074	0
Creb5	0
E130309D02Rik	6253
Cd99l2	114
Dgkz	40762
Olfr124	0
2900079G21Rik	369
Gm2694	0
Trmt11	2341
Sulf2	19
Padi1	6
Svs6	0
P4ha1	3491
Pde3b	1245
Mapk13	0
Acsm3	17
Lhx4	0
Nek2	69
Traip	201
Map3k1	972
Map2k6	115
Lypla2	12820
Decr2	453
BC037156	0
Mir6361	6
1600019K03Rik	0
Ugt2b34	2
1700037H04Rik	3396
Marco	0
Ccnl1	13435
Ccdc159	0
Ptpn4	336
Gm20187	0
Muc5ac	0
Hecw2	2
Slc39a10	3094
Trim66	0
Nek7	2711
Kif14	6
H2ax	6968
Gm14139	0
Moap1	2
Usp33	3253
Krt222	38
Nfkbia	5680
Ecrg4	0
Ndufaf7	1738
Cdk20	626
Apbb3	3525
Prdm12	0
Hsd3b4	0
Gm24148	4
Hsd17b1	63
Lin7b	0
Clpp	3856
Fam126b	698
Zfp94	751
Hba-a1	0
Has3	3
Hars	7028
Meak7	1473
4930481A15Rik	1
Mir7075	0
Ccdc122	128
Rnf7	3142
Itih3	2
Prl7b1	0
Malsu1	1025
Krtap9-3	0
Pmf1	1416
Prr29	4
Acyp2	96
Capsl	19
Sgf29	2926
Ccdc103	0
Qdpr	2037
Cfap161	0
Rcc1l	3116
Mycbpap	0
Olfr134	0
Olfr133	0
Mir3473d	0
Vmn1r143	0
Lce1j	0
Ermap	1
Snord88a	6
Tmprss3	13
Gm14496	0
Scgb1b19	0
Spryd7	357
Socs3	2
Socs2	2
Cirbp	10386
Elovl3	0
Snora70	119
4930523C07Rik	1402
Polq	616
Gnl1	7006
Msantd4	2370
Zfp386	3166
Syce1l	0
Sqstm1	19387
Rtkn2	200
Atp6v0c-ps2	0
Mir3068	4
Sltm	6443
Psma8	19
Gm2004	0
Cd209f	2
Vipr1	74
Hemk1	562
Alg9	896
Gm20865	0
Tti2	948
Gm26688	0
Mettl25	652
Dnaja4	196
Gm11681	0
Dtl	1912
Itih1	0
Acadm	4179
Trim14	2144
Cyp4a12b	0
Hsbp1	6950
Srsf11	23441
Slc36a4	2214
Spink6	0
Csrnp1	2132
Krt72	0
1600010M07Rik	1
Gfod1	175
Krt26	1
Trim40	0
Bcorl1	28
Nhlh2	0
Srrm2	29638
Cnot3	3800
Ddr2	0
Sp5	0
Cyp4f14	0
Cep72	682
Gm10069	57
Themis	5341
Mir7076	0
Rnf8	285
Ncstn	6437
Ctrcos	0
Glt8d1	541
Arhgef12	519
4930528D03Rik	1
Epm2a	0
Sim1	0
Cmbl	0
Olfr357	0
Olfr360	0
Olfr308	0
Olfr292	0
Vmn1r198	0
Vmn1r215	0
Gm10408	0
Il33	0
Bcas1os2	0
Nkap	1515
1700016D06Rik	0
Fpgs	1024
2310009B15Rik	397
Syt15	34
Fkrp	2454
Ermard	985
Lrit2	0
Vmn1r12	0
Nppb	0
Lrit3	0
Fer1l6	0
4930452B06Rik	9
Zfp334	0
Bop1	15190
Prkx	2777
Apoh	0
Apoa2	5
Acbd4	1379
Tgfbr3l	360
Mir129b	0
Rpsa	39324
Sox14	0
Sox12	71
4930507D10Rik	0
4930459C07Rik	0
Zbtb34	379
Sirpb1b	0
Xpr1	669
Mcc	84
Pkn2	3609
2210406O10Rik	0
Pfkp	33878
Mir6961	1
Gjb2	0
Olfr985	0
Olfr982	0
Olfr1341	0
Vmn1r41	0
Vmn1r46	0
Vmn1r40	0
Nr4a3	255
Pigw	246
Cactin	6950
Fuz	1041
Nudt16	1503
Atp11b	12649
Mxd3	41
Ahcy	635
2210039B01Rik	4
Gm20257	120
Gm16497	0
Pmp22	0
Smg9	2424
Mlph	1
Adap1	90
Ube2v2	992
Ndufb3	1935
Mrpl51	2297
Fam136a	6796
Exoc2	7448
Lonrf3	180
Spag17	5
Lgals6	1
Shisa8	6
Usp44	2419
Myl3	0
Sec61a2	1087
H4c14	8
Pcdhga10	0
Pcdhga7	102
Olfr1013	0
Olfr130	0
Olfr203	0
Olfr889	0
Olfr891	0
Coq6	1882
Acot6	82
BB031773	0
Mppe1	1912
Fam166b	0
Atp1b3	20145
Acss2os	0
Gm19522	7
Kantr	311
9530051G07Rik	1
Olfr1416	0
Ms4a12	0
Tmtc3	338
Ppp2r2a	8387
Gm5150	0
Scnn1b	0
Ugcg	5876
4833420G17Rik	8529
Gatm	113
Taf9	6887
Ovca2	751
Iqcf3	6
Itln1	9
Tsacc	112
Malat1	108888
Pacrg	0
Znrd1	2112
Yipf5	2838
1700123O21Rik	0
1810034E14Rik	188
Trappc3l	0
Ctxn2	0
1700110C19Rik	20
Dpm1	4
Slc3a1	14
Timm17b	4702
Dvl2	3912
Epha5	2
Epha4	2
Utf1	0
Nbl1	46
Fam189b	3923
Lhx1os	0
Polr3a	2718
E2f1	255
Neurog2	1
Gxylt2	0
Zfp300	0
Krtap1-5	0
Olfr347	0
Olfr351	0
4933428M09Rik	1
Ankrd13c	2089
Ltf	0
Rnase4	0
Pim1	460
Olfr544	0
Vps13a	1247
Ankmy1	0
Olfml2b	0
Olfr495	0
Olfr19	0
Olfr958	0
Olfr186	0
Arxes1	0
Aagab	4200
Snrnp35	888
Natd1	5135
Fxyd1	0
Madd	5161
Taok2	3816
Tdgf1	50
Ndufa6	1717
Wdr38	0
Frmd8	9239
Pinc	0
Rnf11	1823
4930519F24Rik	0
Ccl21b	0
Cryaa	0
Hapln1	210
Cr1l	4492
Elmod3	1337
Ccr2	1328
Ccr3	2
Ccr9	1490
Dnah17	58
Fam71d	1
2410022M11Rik	117
Dhrs13os	1
Mrpl40	2119
Mir509	0
Mir467d	0
Mir467c	0
Mir466f-3	0
Mesp1	0
Lgals4	9
Nr1h3	51
Mterf4	1027
Plat	0
Ptgfr	0
Ptger2	22
Ptgds	1
Top3a	2704
Casq1	3
Zfp750	4
Pced1a	1697
Gm3336	8
Krtap20-2	0
Gm14434	0
Pira2	0
Zmym4	2222
Fam151b	99
Pira4	0
Dok6	0
Dnaja3	3928
Osgepl1	1046
Rimbp3	524
Acta1	1
Fam174c	541
Casz1	58
Gm6607	0
Olfr856-ps1	0
Olfr947-ps1	0
BC025920	179
Gm33104	0
Cdc7	2190
Arxes2	718
Lrp2bp	9
Selenon	785
Elovl5	5662
2500002B13Rik	77
Ank2	4
Tusc3	6454
Apold1	16
Gm14548	0
Serinc4	81
2610307P16Rik	1557
Xab2	12415
Vat1	209
Ihh	41
Arl13b	755
Myh9	17419
Mir466j	0
Mir466f-4	0
Mir669f	0
Mir669d	0
Gpr142	0
Clint1	23222
Nptx2	0
Mir9-3hg	2
4930423M02Rik	0
Cysltr2	250
Scarna6	0
Scarna3a	0
Snora20	10
AF357359	0
Taf12	6054
Fcmr	0
Rhox11	0
Oaz1	0
Mir8098	0
Letm1	10466
2410021H03Rik	0
D130009I18Rik	1
2810403D21Rik	64
Malrd1	0
Gm14812	4
Mir3066	0
Skint1	0
Trim12a	0
Reps1	590
Gm15881	0
Samt1b	0
EU599041	0
Gml	0
Tkt	15427
H2ap	0
4933402N22Rik	0
Olfr743	0
Gm6588	0
Defa30	0
Zfp182	951
Surf6	5506
Terf2ip	3427
Atp5j2	4027
Angptl4	3573
Cxcl13	0
2810021J22Rik	1826
Mir6372	0
Mir6374	22
Mir6373	0
Cant1	2913
Mir669a-11	0
Olfr1213	0
Ecd	7368
5730455P16Rik	640
Tmem160	3837
Abo	0
Tmem82	0
Fam83f	0
Gm6639	8
9130227L01Rik	0
Mir1906-2	0
Ache	13
Egr3	338
Gm20300	155
Kbtbd8	1094
Mlh3	547
Gm21761	0
Usp10	8697
Morf4l1	10350
Pla2g15	1297
Taf5l	7155
Elof1	2897
Nod1	0
Sln	0
Brsk2	8
2610002M06Rik	1994
Bcas2	7772
Qtrt2	2349
Adgrg5	1610
Parp10	597
1700016H13Rik	0
Mapk4	0
Pggt1b	1198
Uchl1os	1
6030469F06Rik	0
Col6a3	1
Glg1	7193
Tmem131	5672
Olfr1101	0
Olfr1085	0
Olfr1022	0
Gpr132	53
Olfr1023	0
Olfr1018	0
Glrp1	2
Adam12	762
4930431P03Rik	0
Gm20337	32
C1qtnf5	0
Tspan31	682
Ovol1	19
Tbc1d10a	4982
Plekhd1os	0
Arl1	2732
Cfap53	4
Arl13a	3
Gemin2	1479
Scarletltr	0
Capn13	0
Cdip1	3913
Slc25a27	477
Mir6903	0
Neurl1a	0
Gins1	879
Dbt	1821
Eif1a	6292
Ehd1	1056
9530053A07Rik	0
Neurod4	0
Adamts15	3
Mir1912	0
Rufy4	0
1810008I18Rik	0
Snora75	104
Herc3	27
Mir6899	0
Tlcd5	4
Gm4565	0
Rnf6	5707
Slf1	1520
Coa3	2761
Bcas1	11
Nup62	11643
Zscan10	1
Rnd3	0
P2ry13	0
Gbe1	2270
Cox4i2	0
Ankrd40	1646
Prrx2	0
Adat3	899
Pip4p1	2370
5031425F14Rik	6
Psmd6	7981
Vmn2r82	1
Vsig8	1
Sec16b	11
Gm24572	0
Psmd1	12312
Gm17019	0
Ncoa5	7817
Olfr98	0
Rskr	0
Atp1a4	0
Spns3	727
Pnrc2	9338
Snrnp48	1442
Lancl3	0
Tdpoz4	0
Tdpoz3	0
C1ql2	0
Plac9a	0
Cd300e	0
Mir3961	0
Vopp1	2957
Stk33	6
Tmprss11f	4
4930568D16Rik	1
Mir3544	0
4930405A10Rik	1
Gnptg	3540
Tssk2	26
Tssk1	0
Ctr9	5369
Gstz1	873
Tmem30c	0
Naa40	7105
Ubqln5	0
Efcab8	120
Mir3072	0
Mir3099	0
Myo7b	0
4930539N22Rik	0
A930002C04Rik	84
Mir466e	0
Gria1	2
4931419H13Rik	0
Cd300ld5	0
Prdm9	90
Pnp2	8
Ftsj1	1589
Pcgf1	664
Emc10	12734
Trim37	2745
Rdh5	111
F630042J09Rik	0
Cbfb	27083
Slitrk2	0
4930480G23Rik	0
Bri3bp	2330
Ptpn2	10921
Pou3f2	1
Dffa	3530
4930565D16Rik	0
Gm10745	0
Gm20752	0
Abcb1b	310
Dtymk	5267
Sult1e1	0
Hmgb4	0
Cck	0
Dnajc24	1195
Vmn2r11	0
Tmem35b	178
Gm15941	0
Mrtfa	4703
Pla2g12b	0
Pmel	127
Trim54	0
H2-Q1	438
Anxa10	0
Cyp2b10	0
Ceacam14	0
LOC100862268	0
BC061195	0
Ccdc166	2137
Gm15787	84
Blvrb	44
Mospd2	315
Abi3bp	9
Ints6l	2792
Gm6803	0
A730046J19Rik	0
Nphp1	139
Snora15	0
Cldn11	0
Mir1930	0
2700054A10Rik	61
Lrig1	1671
Frrs1l	0
Ywhaq	10835
Ywhah	15257
Igfbp5	0
Igfbp4	29002
Anxa11	722
Lime1	5304
Gm9839	0
Foxj3	2191
Sall3	5
Igfbp2	0
Olfr1423	0
Olfr1427	0
Gm13288	0
C1qtnf12	140
Mir7039	0
Abcd3	3434
Gm2848	0
Gm10445	0
Cchcr1	361
Kcnn3	0
Ppp1r3a	0
Zdhhc14	389
Mir669j	0
Ccdc172	0
Lsm14b	286
2310081J21Rik	0
Vmn2r98	0
Vmn2r97	0
Shank2	0
Pde6c	3
Usp43	0
D3Ertd751e	345
2810405F15Rik	0
Cer1	0
Celsr1	560
Cdk8	1694
Grip1os1	0
Gpr39	0
Rpl23	6233
Izumo1r	20383
4933412E24Rik	0
Ctdspl	23
Zfp940	720
Grip1os2	0
Xirp2	0
1700064J06Rik	0
Ccdc112	5
Rps6ka2	412
Nr1i3	0
1700042G07Rik	0
Nfx1	12559
Ivns1abp	34105
Cyp4a29	0
Hoxb1	0
Hoxa4	0
Defa39	0
Rexo5	1925
Kpna3	6504
Tk2	1865
Nmnat1	1429
Wdr11	1909
Ccdc201	0
Zfp260	4005
Itga4	1077
Mir6959	5
Eme2	1599
Zfp2	409
Sp7	0
5730420D15Rik	0
Mir6913	0
Mir6922	3
Clhc1	0
Cotl1	50629
Degs2	640
Cdhr5	0
Adra1a	0
Tmod4	506
Rapgef2	671
Med26	1760
Ankrd24	0
Prf1	3008
Cyp7a1	5
Gm10814	35
Defb30	1
Gm14634	61
Polr1c	2550
Csf1	38
Cryge	0
Epx	0
Scn10a	0
Ly6a	0
Slc17a5	1730
Alad	3773
Arfip1	5936
Snora26	0
Kdsr	2600
Gm6902	0
Gm5084	0
1700056E22Rik	31
Itpripl1	3847
Tmem200b	0
Cldn34d	0
Nlrx1	416
Gm4814	9
Aadacl2fm3	0
Sypl2	1
Myt1	0
Tbc1d25	2422
Cacna1e	35
Gm10228	0
Gm19345	1
S100a2	0
Hbb-bs	0
Armcx4	647
Gm20878	0
Rtl8c	375
Gm572	11
Ankrd50	1055
Prss41	3
Tbx1	0
Scrib	1637
Septin11	17423
Poldip3	10869
Hmx3	0
Gm16291	1
Rbak	1500
Kif19a	0
Slfn8	124
Cyp17a1	0
Gmcl1	9118
Cpxm2	0
Nmu	0
Olfr223	0
1700096J18Rik	16
6530411M01Rik	0
4930583K01Rik	2
Virma	4901
Ccn1	2
Igf2r	3812
Pdpn	0
Kif11	639
Khsrp	1329
Zc3h7a	9806
1700012I11Rik	1
Hsdl2	4429
Naxe	2465
Cyp2a12	0
Acsl6	0
9530026F06Rik	0
Mup14	0
8030443G20Rik	0
9330162012Rik	0
Bckdhb	597
Tas2r130	0
Tas2r110	0
Ppp1r37	1009
Myo18b	2
Tmf1	2433
Slit2	1
Rhoa	21621
Krt16	0
4933436H12Rik	0
Elmo1	14789
Gm5128	0
Megf9	109
Gba2	6544
Opn3	767
Fcer1a	0
Fbrs	1376
Ppbp	0
Dut	4197
Tfpi	257
Grin2c	0
Msc	0
Atp8b3	48
Tmem89	0
Smpd3	12
Mccc1	2996
Olfr628	0
Olfr666	0
Olfr676	1
Olfr606	0
Olfr558	0
Olfr561	0
Olfr568	0
Olfr572	0
Olfr585	0
Man2b2	380
Man2a1	1263
Bicd1	61
Rbl1	3360
Rwdd2a	135
Ovol2	0
Olfr1325	0
Olfr190	0
Olfr1277	0
Erp27	63
Trim7	3
Bmp2k	86
Golt1b	2123
Swsap1	1414
Eef1b2	8492
6330415B21Rik	2
F420014N23Rik	28
Atg4c	48
Parp4	480
Aqp1	0
Sfi1	2449
Lce1l	0
Gclc	2266
Lce1a2	0
Bet1	1683
Lce1c	0
1110028F11Rik	0
Gm16894	0
Pml	3075
Tspy-ps	0
2210010C04Rik	0
Fam170a	0
BC051226	54
Ift43	180
Tigar	750
Synm	0
Ticam1	308
Cdh22	0
Cyth1	7523
AA536875	0
Gm9899	0
Slc19a3	0
Fancd2os	0
Cabs1	0
Pnpla3	2
Kifbp	2199
Alpk3	2
Calcb	1
Glra2	2
Tmem266	0
Atp8b4	2033
Sil1	2505
Polr3b	5504
Trim30b	0
Unc45a	12396
Slc24a5	63
Mir6978	0
Mir6977	0
Col1a1	43
Zfp1	2142
Rtraf	5414
Upf3a	3110
Mrpl33	1651
Chpf2	1753
1700020D05Rik	6
Kpna4	2425
Lilrb4a	0
Tesk1	689
Hoxc13	1
Hoxc12	1
Klf9	723
Gm11568	0
Gm20172	0
Lama2	7
Ms4a20	0
Gm14295	45
Ercc1	1306
Slc39a14	2357
Tceal7	0
Rhbdf1	0
Ankrd13b	1293
Maml2	2142
Rbm12	4675
Olfr458	0
Tceal5	0
Ambra1	3855
Paqr6	0
Prkaa2	31
Csk	9143
Tmco5b	0
Bzw2	10559
Tomm20l	3
Slco3a1	1143
Ccdc12	4815
Gm15085	0
Gpat3	102
Ube2d1	3720
Hkdc1	0
Nsun5	3556
Fam20b	2855
Hectd4	1398
Net1	4141
Coro7	6324
Ghdc	987
4930503B20Rik	32
Clec14a	0
Ifitm1	0
Rabl2	452
Rabep2	5018
Wt1os	0
Coro1a	132101
4930412C18Rik	0
Noto	1
Fjx1	0
Cypt12	0
4930564C03Rik	0
Gm11238	0
Gm11236	0
Pnmal1	0
Lox	0
Gm11237	0
A830010M20Rik	2
Dcun1d1	3332
Gm21190	0
Nf1	195
Oc90	27
Osbpl2	4405
C330011F03Rik	0
C230037L18Rik	51
Mrps5	3116
Krt32	0
Dhx57	2095
Adamtsl3	0
Rrm1	6113
Rrh	0
Rras	54
Rptn	0
Azgp1	0
Atp6v0d1	2530
Mrpl16	2484
Ccnt1	3888
Sumf2	658
Tbk1	7588
Ppp1r2	2135
Uqcrc1	28952
Zfp110	3880
Rgn	0
Slc50a1	6217
2610507I01Rik	0
Nsd3	1991
Gm7759	0
Aig1	1199
Trim43b	0
Naip6	0
Ggh	352
4930474H20Rik	0
Stradb	1666
Gtsf1	1
Cap2	13096
Ebpl	923
Inka1	661
Mrpl24	2488
Stx19	1
Tmem181b-ps	1815
Gem	1714
Desi2	2979
Mmd	14644
Arhgap31	33
Sf3a1	12393
Slc9a1	2020
Cd302	55
Serpinb1a	0
Hhip	0
Yipf4	6059
Eri3	2911
Calr3	149
BC024978	22
Trim34b	122
Ccdc8	1
Apobec1	162
Marchf5	6428
Hpgds	1
S100a5	0
Gm15511	8
Cdc42ep2	0
Exoc8	1380
Gmip	5373
Mir21a	4
Mir20a	2
1700019G24Rik	0
Ttc30b	83
Tollip	10544
Olfr146	0
Olfr507	0
Olfr502	0
Olfr494	0
Olfr483	0
Olfr478	0
Mir6930	0
Slc17a8	72
Exd1	31
Scgb1b30	0
Zfp770	434
Cep290	217
Llgl2	1800
Rft1	1526
Slc25a48	1
1700006H21Rik	0
Stc2	199
Klhl42	1227
Vmn2r99	0
Ubash3b	597
Neil1	2929
Redrum	5
Gm38431	1
Serpine1	0
Zscan2	74
Zfand5	13229
Trim25	2442
Brd7	5998
Slc25a10	2179
Ppib	3418
Pparg	0
Ppara	4
Sgsh	1511
Cybb	2
Aebp2	2574
Aebp1	608
Prl2c3	0
Prss54	1
Clca3a1	22
Gm15631	0
Gm11665	0
1700012D01Rik	18
Gm10635	0
Pdcd5	2368
Ppm1d	4382
Tsnax	8938
Spint1	255
Pi16	0
Abce1	17247
Sigirr	9184
Abcb6	1674
Ccdc86	3509
Speer4a	0
Gmnc	0
Gng2	378
1700025C18Rik	0
Ptprh	1
Gpr137c	11
Zfp382	1736
Oacyl	0
Cog3	4995
Gm7714	0
1110019D14Rik	118
Gm6642	0
Rps19-ps3	46
Nemp2	1175
Klhl8	771
Hsfy2	0
Cd55	4
Dad1	9971
Gpr37	0
Acsl4	1762
Hspa12a	74
Adamts8	1
Rbms1	517
Mgat4c	0
Mrfap1	10513
Gramd3	270
Tmem35a	358
Saraf	16024
Lmbr1	286
Larp6	0
Pigm	1445
Cldn9	0
Slc25a30	459
Abcg8	1
Haus7	3157
Olfr984	0
Sfxn1	10375
Smc1b	1
Lrig2	2180
Il13	7
Thop1	1906
Serpinb7	0
Cwf19l2	1680
Mir6928	0
Mafk	7506
Nid1	0
Phex	1
Abcb1a	0
Zfp398	1435
Fam166c	0
A630012P03Rik	0
Mlc1	0
Fkbp10	54
Pacsin1	3424
P2rx5	24
Oser1	2270
Abat	478
Dbndd1	145
Dhdds	2348
1810046K07Rik	0
Syp	72
Syngr2	5196
Syngr1	531
Swap70	2066
Svs5	0
Svs4	0
Gm17751	0
Dppa2	1
Dppa4	0
Zbtb8a	396
Wdr75	4750
Tex47	0
Gm13277	0
Snx2	6945
Dennd1b	1170
Npm2	102
Slc25a29	1402
Slc25a15	1383
Mageb1	0
Snord42b	35
Mymk	3
Mir1952	0
Mir669m-2	0
Arntl	4217
Gm13830	0
Lcat	74
Lbp	0
Olfr908	0
Olfr25	0
Olfr1130	0
Olfr910	0
Olfr915	0
Olfr921	0
Snora3	94
Gm4926	0
Mir5118	0
Greb1l	69
Otx1	0
Sub1	28105
Olfr1446	2
Olfr1447	0
Trmt12	1130
Olfr1448	0
Olfr1453	0
Map3k5	240
Saa1	0
Copa	16462
P4hb	32737
Surf2	3718
Defa34	0
Spock2	12
Olfr209	0
Mrgprx1	0
Mrgprb5	0
Mrgprb3	0
Dbx2	19
Klhl26	1793
Chdh	805
Lrsam1	737
Ints7	4410
Trp53bp2	3375
Rhox3h	0
Kazald1	26
Irf9	3067
Capn8	5
Gfi1b	6
Septin6	15106
Bpifa5	0
Gm7104	2
Vmn1r165	0
4930555B11Rik	0
Ttc37	4160
Snta1	0
Snrpe	4937
Snrpd1	3493
Snrpb	28866
Itgb8	64
H2al1i	0
Mir470	0
Fam214a	2345
Olfr1337	0
Olfr1356	0
Gm11110	298
Rbfox1	4
1700012P22Rik	0
Spaca4	0
Zcchc10	2386
Myl1	0
Kras	9506
Il4	257
Sugt1	2443
Il17rc	3
Dgkq	688
Abcf1	11244
Gm16907	124
Gm10390	139
Scgb3a2	0
Lta	53
Lst1	13
Lrrn3	0
Anxa1	84
Kcnk1	0
Tspyl1	5869
Foxl1	0
Mir292b	0
Thap7	2789
Sectm1b	0
B3gnt3	0
Cd86	0
Hsd17b12	6032
Taf13	1920
Pno1	3939
Farp1	0
Olfr887	0
Gjd2	0
Gng3	26
Klk1b22	0
Gm11426	0
Vit	0
Zfp52	1321
Dync1h1	5834
Zfp101	757
Gm17359	0
Mtx1	2742
Pnliprp1	0
Pigr	0
Lysmd2	1315
Glmp	6212
Rec8	6
Gm11166	0
Nr1h2	10507
Pmvk	1228
Mir6960	0
Nat9	671
R3hdm1	3353
Mir7078	2
Efna1	0
Pgrmc1	8790
Glt6d1	0
Olfr1026	0
Olfr52	0
Olfr1046	0
Olfr1043	0
Olfr1457	0
Fam111a	2252
Vmn1r14	0
Vmn1r15	0
Vmn1r13	0
Vmn1r11	0
Tspo	4701
Olfr345	0
V1ra8	0
Vmn1r52	0
Vmn1r42	0
Zfp512b	4125
9930111J21Rik1	0
Tmem207	1
Mir7037	1
Gm29536	0
AF357355	0
Eif1ad	6225
Gm36595	0
4930552P12Rik	2
1700100L14Rik	0
Ampd2	5022
Gm11762	1
Hnf4a	0
Laptm4a	8050
Sprr3	0
Sprr2h	0
Sprr2a1	0
Foxl2os	1
Gm6150	0
6820408C15Rik	13
Lratd1	4
1700001J11Rik	0
Pou4f3	0
Hyal6	1
Cd81	10737
4933431E20Rik	6
Wnt3	8
Wnt2b	68
Bcap31	18116
Fkbp9	0
Slc6a20b	0
Rpl7l1	9307
Rhod	34
Zfp36l1	9574
Rsph9	19
Mir7665	0
Gata2	0
Gata1	59
Bnc1	0
Bmp8b	0
Car5a	3
Ly6f	0
Olfr1274	0
Olfr1209	0
Lsm6	4228
Dpep3	0
Srxn1	0
Gm21283	0
Gm17026	0
Gm15908	0
Ccdc15	220
Irak4	902
Cd55b	0
Purb	2349
Tubb6	57
Spata6	1146
Rbmxl2	0
Ears2	1385
Pate6	1
Gstm7	141
4930525C09Rik	0
Fxyd3	0
Prr14	9073
Chrdl2	0
Prkch	43598
Slc35b4	2434
Kcnj2	4
Tcl1b5	4
Dnajb1	8635
Pabpc1	18758
Atrn	593
P2rx1	0
Hao1	1
Hand2	0
Ermp1	1834
Gm32688	6
Upp1	0
Smbd1	0
Nudt19	2479
Tars	12103
Nfat5	470
Gm10220	0
Gm20831	0
Mir7079	22
Snapc3	3364
Gm5893	0
Cyp2d11	0
Septin9	4833
Pdcd7	1644
Kcnq1	0
Olfr471	0
Nrtn	0
Nrp1	174
4933400F21Rik	1
Ccdc63	36
Ssr2	11223
Atpsckmt	392
Espl1	171
Gpatch2	2385
Olfm2	12
Rnf19a	28673
4930579H20Rik	0
