geneName	BALBc_rep2
Dnase1l3	0
B230214G05Rik	0
B4galt3	2153
Fam181b	0
Gm19782	1
Nacad	0
Npw	0
Ccnd3	8444
Diaph3	100
Rmdn1	850
Mir1964	0
Vsig10l	0
Ebf3	0
3830406C13Rik	998
Prph2	0
Prox1	4
B3galt2	0
Ess2	4521
Htr6	2
Usp34	4892
Vmn2r-ps11	0
Musk	0
Hoxc10	0
Ccdc71l	916
Tmem217	0
Cylc2	0
Mxi1	638
Zfp281	5164
Igfn1	0
Gm11978	0
Magee2	0
Ccl4	44
9330159F19Rik	0
9130230L23Rik	0
Vgf	0
Gm45914	0
Pcdh1	0
Zfp263	2922
Dmgdh	0
Gtf3c2	9078
Rnf126	1714
Mir106a	0
Mirlet7d	0
Bbs5	148
Serpina9	0
Slc9a3r1	21173
A230107N01Rik	0
Ak8	0
Ctsw	11600
Eya4	0
Adam9	0
Mir669a-4	0
E230025N22Rik	0
1500011B03Rik	1452
1110006O24Rik	67
B230112J18Rik	0
Gm6559	0
A730006G06Rik	0
Gm38403	0
Omt2b	0
Fst	0
1700020A23Rik	0
Tnrc18	3687
Pogz	2262
Mir6400	0
Ubtfl1	0
Med13	2154
Kbtbd3	45
Chrna2	0
Serpinb13	0
Slc5a4b	1
4921517D22Rik	0
4930509J09Rik	0
Klhl15	785
Ssr1	11293
Megf11	6
Oas1h	0
Dyrk1a	2039
Pfas	365
Tdpoz7	0
Asap2	386
Olfr1428	0
Snhg9	4
Adsl	11720
Tcea1	9112
Pald1	0
Klrc2	13
Psd3	14
Sesn3	1389
Tktl2	0
Tc2n	0
Vmn1r22	0
Vmn1r30	0
Vmn1r4	0
Vmn1r5	0
Sh3bgr	0
Zmiz2	3275
Tctex1d1	0
Tex43	0
Cep192	5709
H3c1	83
Gipc1	2846
Anapc11	1743
Prr27	0
Arhgap21	0
Cntd1	42
Fam92a	805
Spata16	0
Art2a	2206
Wscd1	508
Gm13212	42
Zfp474	0
Ppp2r3c	2217
Chst12	1806
Gbp9	3056
Gm16576	0
Ace2	0
Pak3	0
T2	0
Cyp2c70	0
E430018J23Rik	575
Vnn3	0
Scamp4	6656
Spty2d1	3986
Pop5	2861
Dynlrb1	2990
Gm13034	0
Zfp668	3086
Rpn1	20619
Olfr1440	0
Olfr237	0
Mab21l3	0
Ralgapa1	7044
Zc3h12c	0
Cpne5	1
Bnip1	535
Eepd1	0
Zfp711	0
Triml1	0
Ppp1r3b	6
Zfp507	2121
Vezf1	349
Msi2	461
Deup1	0
Golga7b	0
Krt83	0
Kcnmb3	0
Mucl1	0
Ppard	227
4833417C18Rik	244
Tgm4	2
Gm6402	173
Gm14207	0
Actr10	5535
Olfr1434	0
Olfr1441	0
Olfr76	0
Olfr1424	0
Prim1	1246
Igdcc3	0
1700030J22Rik	0
Il1f6	0
Zbed3	955
Elf3	0
Cog5	1991
Gm11538	0
Tha1	0
Pfn2	1
Omg	0
Myocd	0
Ccnb1ip1	0
Yeats2	5614
4930567J20Rik	0
Gm5936	0
C230079O03Rik	0
Smr3a	0
Smpd1	4188
Smn1	2814
Mgat3	0
Meox1	0
4930500L23Rik	0
4930563F08Rik	0
Ist1	8239
Arpc5l	7610
1110059G10Rik	511
Sec22b	4790
Chst2	4802
AV064505	0
C030013C21Rik	0
1700100I10Rik	0
Timd2	0
Kif26b	0
Loxl4	0
Zyg11a	0
Gm19557	0
Mir3107	0
Mir3104	0
Rbks	958
Adrm1	8091
Ren2	0
Slc51a	0
Mir7068	0
Gm20605	462
Panx1	5384
Gm5737	0
Sertad2	2529
Ubox5	2057
Rnf128	2
Tfap4	130
Atic	401
Taf11	1093
Vmn1r231	0
Spata48	0
Olfr10	0
Frem2	0
Cebpd	0
Mir8116	0
Kat7	4002
Ippk	2414
Unk	3014
Kyat3	39
Prdm4	4084
Gng4	0
Prmt2	2541
Aadacl4fm4	0
Vmn1r194	0
Tcf7	6820
Eif4e	14532
Dmbx1	0
Supt7l	1692
Krt19	0
Ralyl	0
S100a1	142
Czib	919
Olfr1276	0
Olfr1278	0
Olfr1279	0
Olfr720	0
Olfr1058	0
Olfr1323	0
Olfr1350	0
Gne	2946
Cdh3	1
Olfr816	0
Olfr822	0
Olfr815	0
Mir1264	0
Tmem45a	0
Neo1	1
Npr1	0
Evc2	1
Cdh15	1
Hif3a	1
Wasl	920
Gm4894	0
Pik3ca	2895
Larp4	6237
Sycp3	6
Ube2k	2550
Plrg1	4249
Vmn1r155	0
Mir3073a	0
Mir3070a	0
Mir3069	0
Tmed3	616
Tspan13	6786
Rpl7a	9236
Ccl24	0
Lsm7	1355
Cxcl14	0
Morf4l1b	204
Tarbp2	2886
Slc35f3	0
Ubl3	1433
Angpt2	0
Gm12911	0
Aifm3	0
Golim4	9
Usp8	3174
Abi3	1420
4930428G15Rik	0
Nedd4l	1
Gm4301	0
Gm4312	0
Triqk	0
Hectd3	2924
Cnot2	14774
Ms4a19	1
Mir7069	0
Mblac2	192
Brd8dc	1
Cplx3	0
6330410L21Rik	2
Spn-ps	0
E330017L17Rik	0
Cdx1	0
Klf12	1
Gm364	0
Arpc1b	29115
Gm33337	0
Tph1	0
Ndst3	0
Prdm11	1142
Cyp2j12	0
Mau2	4254
Dlx1	0
Ltbp4	0
Mymx	0
Gm8989	0
F630028O10Rik	0
Slc13a5	0
Mir6401	0
Stx6	6631
Spatc1	1
4930524O08Rik	0
Ociad1	10194
Rims4	0
Thada	2560
Slc5a4a	0
A630001G21Rik	447
Timm8b	543
Clec4f	0
Gm33517	0
Gm16527	0
Gm8883	0
Krt31	0
Trhr2	1
Tppp2	0
Asxl3	1
Ift122	2359
Bcl11b	2437
OTTMUSG00000016609	0
C87977	0
Il1a	0
Zfp600	31
Exosc8	2394
4930480E11Rik	0
Rmnd1	4
Sstr5	0
Gm6408	0
Gm5072	0
Rhox3e	0
Gm8300	0
Gm4027	0
Lsm10	698
Vmn1r111	0
Mpst	0
Marcks	1415
Zfp970	0
Itga10	110
Ciz1	8267
Chd1l	4653
1110058D11Rik	0
1700026J14Rik	0
4930517M08Rik	0
1700027F09Rik	1
Sult3a2	0
Fgr	1
Spata31d1a	2
BB287469	0
Zfp616	0
H2al2c	0
Sult2a5	0
Ccn2	0
Gm3402	0
Lancl1	3354
4930595D18Rik	0
1810063I02Rik	0
Gzmm	0
Tm4sf20	0
Dhh	0
Gm11549	0
Krt79	0
Phf11c	0
Prdm15	3941
Cldn24	0
A130010J15Rik	694
Zglp1	1
Spdya	0
Lor	0
Rilpl1	5
1700120K04Rik	1
5430405H02Rik	65
Mir706	0
Sh2d6	0
Dcaf1	4694
Tyro3	87
Cks2	1031
C530044C16Rik	0
4930471M09Rik	0
4933407G14Rik	0
Ttc32	693
C4bp-ps1	0
2900093K20Rik	89
2900052L18Rik	0
Tas2r119	0
Tas2r105	0
Edem1	7553
Ubr1	3096
Htr5b	0
Olfr1264	0
B3gnt7	1
Dok4	413
Serpinb9b	0
Mmd2	0
Lim2	0
Tubb4b	14999
Mgat5b	3
Slc39a7	6842
H1f0	1853
Gzmk	0
Cyp26a1	0
Axin2	12
Cd300lf	0
Krt12	0
Krt10	88
Kcnab3	1
Acaa1a	2343
Akr1d1	0
Cox6c	2035
Chrac1	1245
Clca3a2	0
Zfp524	1245
Olfr907	0
Olfr905	0
Olfr906	0
Olfr902	0
Olfr904	0
Olfr878	0
Olfr1502	0
Olfr1499	0
Olfr812	0
Olfr1263	0
Olfr1271	0
Olfr1246	0
Olfr1248	0
Olfr1238	0
Olfr1230	0
Olfr1245	0
Olfr920	0
Olfr914	0
Olfr916	0
Olfr26	0
Olfr922	0
Olfr715	0
Olfr196	0
Fezf2	1
Rfc5	4274
Ace	119
Rbm18	7188
Gm7457	0
Mib2	1578
Adamtsl5	0
Chtf18	248
Galnt7	205
Fcgr4	0
Clec2d	260
St3gal3	721
Gm10857	2
Vmn1r175	0
Vmn1r127	0
Vmn1r129	0
Vmn1r160	0
Mir8093	0
Gsx1	0
Olfr444	0
Olfr441	0
Zfp352	0
Olfr435	0
Olfr418	0
Olfr1166	0
Olfr1160	0
Olfr1154	0
Olfr152	0
Olfr1158	0
Olfr1163	0
Olfr1155	0
Olfr1164	0
Olfr1153	0
Olfr1138	0
Ciao2b	1337
Srgap3	204
Tnfrsf19	1483
Mir505	0
Gm38999	0
Gm42372	2
Mir215	0
Pex12	1634
Fam172a	2592
Vinac1	0
4930459L07Rik	0
Ass1	0
Rptoros	24
Commd7	2804
Fkbp6	0
Cnnm4	353
Mdga2	0
Gm5420	0
Cdc42	27457
Gm4737	855
Eif4g1	13721
BC048559	0
9030616G12Rik	0
4930521O17Rik	0
Ncoa4	3821
Gm5083	0
Gm16551	0
3110056K07Rik	467
Gm28178	0
Gm29678	1
Gm28856	0
Cnbd2	8
Wdr19	0
4930442J19Rik	0
Gm11992	2
Nudt10	0
Gm20868	0
Tgm5	1
Ildr2	2
B230312C02Rik	0
Tcte2	0
Eaf1	9670
Aars	7358
1700041C23Rik	0
Rpl10l	0
Naf1	367
Tmbim6	3835
Cpne4	0
Dgkeos	0
Mir7646	0
Mir8099-1	0
Mir8096	0
Rmnd5b	3672
Prr13	5577
Dnase2b	0
Zfp759	0
Cyp2t4	0
Mfsd4b1	0
Gtf2a1	1746
Usp26	0
Tdrd1	0
Rhbdl1	280
Gbgt1	0
Rab40c	2880
H2-T24	813
4930540M03Rik	0
Olfr66	0
Gm17634	0
E130218I03Rik	0
Prr12	322
Tmc5	0
Sco2	0
Garem2	0
Skint5	2
Dalir	0
Cuzd1	0
Hikeshi	3015
Phkg2	1010
Tmem256	736
Ptpa	7351
Gucy2c	0
Rpl14-ps1	76
Lcn9	0
Jph3	0
1700019N19Rik	3
Calb1	0
1700016K19Rik	0
Cul1	4305
Mir7070	0
Kcne3	0
Aurkc	0
Fpr3	0
Il18rap	0
Clec2g	8
Cisd3	219
Zfp704	791
9130015A21Rik	0
Edc4	14352
Bpifa2	0
Nrde2	849
Gm10352	0
Gm20611	0
0610043K17Rik	0
Mir7026	0
BC048602	0
Gm20740	0
Serpinb6c	0
Col6a4	0
1810062O18Rik	15
Zfp874a	75
Spata31d1d	0
S1pr5	0
Zfp330	14448
Mir7072	0
Maff	21
2700038G22Rik	384
Dpf2	6271
Ube2d2b	0
Cks1b	2097
Apoc3	0
Abcb10	770
Uba2	9570
Psg16	0
Atxn7l1os2	24
Skap1	33160
Arhgef18	2910
4930511E03Rik	0
Kcnh2	742
Gm13490	0
Amtn	0
Pi15	0
Samd14	0
BC016548	0
Zkscan16	0
Sall2	1201
Nicn1	304
Tmsb15b2	0
Galnt2	2284
Hipk3	883
4933400B14Rik	1
Usp40	12
Mir6902	17
Mir6901	0
Mir6900	0
Rassf6	0
Ttpa	0
4933407L21Rik	0
Pla2g10os	0
Kif9	3
Arhgef15	1
Vmn1r176	0
Vmn1r39	0
Vmn1r34	0
Vmn1r173	0
Zfp935	897
Rnf217	0
Agbl4	1
Clk1	9616
Mir466	0
Gm3137	1
Cenpt	1598
Lypd6	0
Gm20063	0
2610035F20Rik	0
Hbb-bh2	0
Gpx4	4611
Il3ra	125
Ndufa4	4374
Nfatc2ip	115
Snhg12	305
Rasal3	64315
Krtap4-8	0
Nudt22	303
Vps33a	5056
Gm17644	0
Gm1993	0
Marchf10	0
Zfp977	0
1810013A23Rik	0
5430428K19Rik	0
Wdr74	4998
Aoc3	0
Anxa5	5597
Cebpg	3361
B230217O12Rik	498
Vmn2r16	0
Relt	1831
Tmem69	258
Skint11	0
Ttc17	739
Arhgef26	0
Eef1akmt4	232
Mcoln1	2333
Dnajc5g	0
Ly6k	457
Sat2	0
Ptms	250
C1qtnf3	0
Cldn23	0
Abcc3	0
Galnt12	3648
Abhd17b	473
Tmem119	1
D030025P21Rik	0
Snord123	0
Poldip2	4544
1700001G01Rik	0
4930539C22Rik	0
Gm16386	0
Asic1	249
Gm13278	0
Gm2002	0
Iqsec2	173
Npas2	21
Gm5592	0
Sec1	0
Sprr2k	0
Sprr2i	0
Sprr2e	0
Sprr2b	0
Il4i1	0
Fhl3	6
Pign	1310
Asxl2	4094
Pdp2	422
Rpp21	948
Sfr1	3065
4930447M23Rik	0
Elk3	21412
Gm4302	0
Tex11	0
Sdr16c6	0
Erich6	0
Oas1b	0
0610040F04Rik	0
1700034K08Rik	0
4930568E12Rik	0
1700003M07Rik	0
Prl7a2	0
Cnot8	6607
1700027I24Rik	0
Rbp3	0
Pias1	4029
Foxl2	0
Ttr	0
Gm20744	0
Kmt2c	6541
Olfr311	0
Olfr313	0
Olfr1370	0
Olfr1368	0
Olfr1367	0
Olfr1170	0
Olfr1168	0
Gm11554	0
Map2	916
Mt4	0
Mt2	0
Msi1	1
Msh2	5467
Meis3	2666
Mrc2	0
Rack1	20485
Gnb1	9605
Itgae	0
St8sia2	0
4930522P08Rik	120
Crot	1635
Cd3d	18872
Myo1h	0
4930539M17Rik	0
Mthfd1l	3354
Gpsm1	471
4930455H04Rik	0
Rc3h2	2038
Gm16222	0
Mapk3	54
Ppie	12587
Adam23	0
Rab26os	5
1700097N02Rik	450
Btbd35f27	0
Zfp939	0
Fndc1	0
Oaz1-ps	0
Mir669d-2	0
D830030K20Rik	0
Dcun1d2	3080
Ddx42	13917
Tmem186	2134
Heatr9	0
Vmn2r117	0
Astn1	0
Uhrf1bp1	553
Cops2	3556
Pus7	4363
Mxra7	1
Nfkbie	1210
Dagla	0
1700047M11Rik	0
Ppp1r10	3776
Acot13	851
Nacc1	2521
Cntnap2	0
Tmem114	0
Atg10	225
Fcor	0
Col6a2	566
Pla2g2d	0
Gstm3	1
Hes1	0
Pnn	6402
Gas2	8
Gas1	0
Gap43	0
Galr1	0
B4galnt2	0
Sod3	0
Sod1	561
Cib2	0
Tsfm	2477
Commd5	1700
Dynll1	11072
Ccdc82	1519
Myl12b	8609
Ncs1	199
Prelid3b	4356
Nub1	6835
Srp19	2359
Ccdc173	192
Zfp991	0
Atp2a2	10556
Hotairm2	0
4930415O20Rik	0
Oit1	0
Snx5	8389
Serpina12	0
Eef1akmt1	1047
A830019P07Rik	0
Ccdc175	0
Tshb	0
Agbl1	0
Mir7074	0
Creb5	0
E130309D02Rik	4858
Cd99l2	435
Dgkz	46326
Olfr124	0
2900079G21Rik	169
Gm2694	0
Trmt11	2224
Sulf2	0
Padi1	0
Svs6	0
P4ha1	4560
Pde3b	39
Mapk13	0
Acsm3	0
Lhx4	0
Nek2	0
Traip	385
Map3k1	2088
Map2k6	636
Lypla2	10455
Decr2	328
BC037156	0
Mir6361	0
1600019K03Rik	0
Ugt2b34	0
1700037H04Rik	2957
Marco	0
Ccnl1	10933
Ccdc159	0
Ptpn4	308
Gm20187	0
Muc5ac	0
Hecw2	0
Slc39a10	4979
Trim66	0
Nek7	1282
Kif14	0
H2ax	7949
Gm14139	0
Moap1	9
Usp33	5128
Krt222	1
Nfkbia	9481
Ecrg4	0
Ndufaf7	1943
Cdk20	373
Apbb3	2385
Prdm12	0
Hsd3b4	0
Gm24148	17
Hsd17b1	1
Lin7b	0
Clpp	2981
Fam126b	886
Zfp94	489
Hba-a1	0
Has3	1
Hars	6495
Meak7	1974
4930481A15Rik	0
Mir7075	0
Ccdc122	0
Rnf7	2851
Itih3	0
Prl7b1	0
Malsu1	918
Krtap9-3	0
Pmf1	512
Prr29	0
Acyp2	225
Capsl	0
Sgf29	1755
Ccdc103	0
Qdpr	1588
Cfap161	0
Rcc1l	3110
Mycbpap	0
Olfr134	0
Olfr133	0
Mir3473d	0
Vmn1r143	0
Lce1j	0
Ermap	0
Snord88a	3
Tmprss3	0
Gm14496	0
Scgb1b19	0
Spryd7	179
Socs3	1
Socs2	0
Cirbp	4996
Elovl3	0
Snora70	82
4930523C07Rik	125
Polq	152
Gnl1	5081
Msantd4	1268
Zfp386	2655
Syce1l	0
Sqstm1	22611
Rtkn2	1
Atp6v0c-ps2	0
Mir3068	0
Sltm	4358
Psma8	0
Gm2004	0
Cd209f	0
Vipr1	0
Hemk1	693
Alg9	1084
Gm20865	0
Tti2	933
Gm26688	0
Mettl25	593
Dnaja4	1
Gm11681	0
Dtl	4645
Itih1	0
Acadm	3933
Trim14	413
Cyp4a12b	0
Hsbp1	3572
Srsf11	23980
Slc36a4	1559
Spink6	0
Csrnp1	1971
Krt72	0
1600010M07Rik	0
Gfod1	283
Krt26	0
Trim40	0
Bcorl1	0
Nhlh2	0
Srrm2	24724
Cnot3	3756
Ddr2	0
Sp5	0
Cyp4f14	0
Cep72	15
Gm10069	87
Themis	6080
Mir7076	0
Rnf8	330
Ncstn	4995
Ctrcos	0
Glt8d1	480
Arhgef12	364
4930528D03Rik	0
Epm2a	0
Sim1	0
Cmbl	0
Olfr357	0
Olfr360	0
Olfr308	0
Olfr292	0
Vmn1r198	0
Vmn1r215	0
Gm10408	0
Il33	0
Bcas1os2	0
Nkap	1451
1700016D06Rik	0
Fpgs	699
2310009B15Rik	92
Syt15	1
Fkrp	1044
Ermard	1043
Lrit2	0
Vmn1r12	0
Nppb	0
Lrit3	0
Fer1l6	0
4930452B06Rik	0
Zfp334	0
Bop1	15649
Prkx	1920
Apoh	0
Apoa2	0
Acbd4	1179
Tgfbr3l	386
Mir129b	0
Rpsa	38053
Sox14	0
Sox12	1
4930507D10Rik	0
4930459C07Rik	0
Zbtb34	408
Sirpb1b	0
Xpr1	1109
Mcc	1
Pkn2	1983
2210406O10Rik	0
Pfkp	33572
Mir6961	0
Gjb2	0
Olfr985	0
Olfr982	0
Olfr1341	0
Vmn1r41	0
Vmn1r46	0
Vmn1r40	0
Nr4a3	137
Pigw	1
Cactin	5582
Fuz	595
Nudt16	2330
Atp11b	12119
Mxd3	0
Ahcy	829
2210039B01Rik	0
Gm20257	5
Gm16497	0
Pmp22	0
Smg9	2019
Mlph	0
Adap1	3
Ube2v2	855
Ndufb3	1341
Mrpl51	1754
Fam136a	5652
Exoc2	7449
Lonrf3	0
Spag17	1
Lgals6	0
Shisa8	0
Usp44	2456
Myl3	0
Sec61a2	688
H4c14	0
Pcdhga10	0
Pcdhga7	0
Olfr1013	0
Olfr130	0
Olfr203	0
Olfr889	0
Olfr891	0
Coq6	1190
Acot6	1
BB031773	0
Mppe1	2111
Fam166b	0
Atp1b3	18249
Acss2os	0
Gm19522	8
Kantr	306
9530051G07Rik	0
Olfr1416	0
Ms4a12	0
Tmtc3	3
Ppp2r2a	8122
Gm5150	0
Scnn1b	0
Ugcg	957
4833420G17Rik	6732
Gatm	0
Taf9	5575
Ovca2	1641
Iqcf3	0
Itln1	0
Tsacc	16
Malat1	125153
Pacrg	0
Znrd1	1894
Yipf5	2925
1700123O21Rik	0
1810034E14Rik	0
Trappc3l	0
Ctxn2	0
1700110C19Rik	0
Dpm1	84
Slc3a1	0
Timm17b	3755
Dvl2	1634
Epha5	0
Epha4	0
Utf1	0
Nbl1	0
Fam189b	3257
Lhx1os	0
Polr3a	2178
E2f1	311
Neurog2	0
Gxylt2	0
Zfp300	0
Krtap1-5	0
Olfr347	0
Olfr351	0
4933428M09Rik	0
Ankrd13c	1171
Ltf	0
Rnase4	0
Pim1	204
Olfr544	0
Vps13a	575
Ankmy1	0
Olfml2b	0
Olfr495	0
Olfr19	0
Olfr958	0
Olfr186	0
Arxes1	0
Aagab	5698
Snrnp35	158
Natd1	2823
Fxyd1	0
Madd	8172
Taok2	2214
Tdgf1	235
Ndufa6	1214
Wdr38	0
Frmd8	11661
Pinc	0
Rnf11	1175
4930519F24Rik	0
Ccl21b	0
Cryaa	0
Hapln1	548
Cr1l	3749
Elmod3	1748
Ccr2	484
Ccr3	0
Ccr9	1558
Dnah17	1
Fam71d	0
2410022M11Rik	1
Dhrs13os	0
Mrpl40	1033
Mir509	0
Mir467d	0
Mir467c	0
Mir466f-3	0
Mesp1	0
Lgals4	7
Nr1h3	0
Mterf4	644
Plat	0
Ptgfr	0
Ptger2	0
Ptgds	0
Top3a	2112
Casq1	0
Zfp750	13
Pced1a	1664
Gm3336	9
Krtap20-2	0
Gm14434	0
Pira2	0
Zmym4	2953
Fam151b	0
Pira4	0
Dok6	0
Dnaja3	2240
Osgepl1	732
Rimbp3	241
Acta1	3
Fam174c	176
Casz1	41
Gm6607	0
Olfr856-ps1	0
Olfr947-ps1	0
BC025920	345
Gm33104	0
Cdc7	574
Arxes2	543
Lrp2bp	0
Selenon	0
Elovl5	3803
2500002B13Rik	172
Ank2	0
Tusc3	4078
Apold1	0
Gm14548	0
Serinc4	0
2610307P16Rik	1172
Xab2	7223
Vat1	58
Ihh	0
Arl13b	1
Myh9	18675
Mir466j	0
Mir466f-4	0
Mir669f	0
Mir669d	0
Gpr142	4
Clint1	13171
Nptx2	0
Mir9-3hg	1
4930423M02Rik	0
Cysltr2	1
Scarna6	0
Scarna3a	0
Snora20	0
AF357359	0
Taf12	6200
Fcmr	0
Rhox11	0
Oaz1	0
Mir8098	0
Letm1	10664
2410021H03Rik	0
D130009I18Rik	0
2810403D21Rik	0
Malrd1	0
Gm14812	1
Mir3066	0
Skint1	0
Trim12a	0
Reps1	65
Gm15881	0
Samt1b	0
EU599041	0
Gml	0
Tkt	11780
H2ap	0
4933402N22Rik	0
Olfr743	0
Gm6588	3
Defa30	0
Zfp182	6
Surf6	4661
Terf2ip	5479
Atp5j2	1987
Angptl4	2116
Cxcl13	0
2810021J22Rik	1058
Mir6372	0
Mir6374	0
Mir6373	0
Cant1	3583
Mir669a-11	0
Olfr1213	0
Ecd	7463
5730455P16Rik	694
Tmem160	2236
Abo	0
Tmem82	63
Fam83f	0
Gm6639	0
9130227L01Rik	0
Mir1906-2	0
Ache	0
Egr3	629
Gm20300	14
Kbtbd8	202
Mlh3	171
Gm21761	0
Usp10	8328
Morf4l1	7854
Pla2g15	353
Taf5l	6353
Elof1	1893
Nod1	0
Sln	0
Brsk2	0
2610002M06Rik	1034
Bcas2	6801
Qtrt2	684
Adgrg5	2059
Parp10	691
1700016H13Rik	0
Mapk4	0
Pggt1b	732
Uchl1os	142
6030469F06Rik	0
Col6a3	0
Glg1	5974
Tmem131	1740
Olfr1101	0
Olfr1085	0
Olfr1022	0
Gpr132	79
Olfr1023	0
Olfr1018	0
Glrp1	0
Adam12	25
4930431P03Rik	0
Gm20337	1
C1qtnf5	0
Tspan31	503
Ovol1	0
Tbc1d10a	3014
Plekhd1os	0
Arl1	2001
Cfap53	0
Arl13a	0
Gemin2	696
Scarletltr	0
Capn13	0
Cdip1	3833
Slc25a27	54
Mir6903	0
Neurl1a	0
Gins1	1220
Dbt	1817
Eif1a	6099
Ehd1	1970
9530053A07Rik	0
Neurod4	0
Adamts15	0
Mir1912	0
Rufy4	0
1810008I18Rik	0
Snora75	93
Herc3	1
Mir6899	0
Tlcd5	1
Gm4565	0
Rnf6	1652
Slf1	693
Coa3	2449
Bcas1	244
Nup62	7299
Zscan10	152
Rnd3	0
P2ry13	0
Gbe1	1026
Cox4i2	0
Ankrd40	1077
Prrx2	0
Adat3	1343
Pip4p1	1669
5031425F14Rik	0
Psmd6	6432
Vmn2r82	0
Vsig8	0
Sec16b	1
Gm24572	0
Psmd1	14964
Gm17019	0
Ncoa5	14924
Olfr98	0
Rskr	40
Atp1a4	0
Spns3	668
Pnrc2	5122
Snrnp48	642
Lancl3	67
Tdpoz4	0
Tdpoz3	0
C1ql2	0
Plac9a	0
Cd300e	0
Mir3961	0
Vopp1	1080
Stk33	0
Tmprss11f	1
4930568D16Rik	0
Mir3544	0
4930405A10Rik	0
Gnptg	2934
Tssk2	0
Tssk1	0
Ctr9	4784
Gstz1	14
Tmem30c	0
Naa40	7280
Ubqln5	0
Efcab8	270
Mir3072	0
Mir3099	0
Myo7b	1
4930539N22Rik	0
A930002C04Rik	0
Mir466e	0
Gria1	0
4931419H13Rik	0
Cd300ld5	0
Prdm9	0
Pnp2	3
Ftsj1	1937
Pcgf1	406
Emc10	13684
Trim37	3593
Rdh5	1
F630042J09Rik	1
Cbfb	28355
Slitrk2	0
4930480G23Rik	0
Bri3bp	1532
Ptpn2	11226
Pou3f2	2
Dffa	3388
4930565D16Rik	0
Gm10745	0
Gm20752	0
Abcb1b	777
Dtymk	3891
Sult1e1	0
Hmgb4	0
Cck	0
Dnajc24	802
Vmn2r11	0
Tmem35b	474
Gm15941	0
Mrtfa	6018
Pla2g12b	0
Pmel	29
Trim54	0
H2-Q1	360
Anxa10	0
Cyp2b10	0
Ceacam14	17
LOC100862268	0
BC061195	0
Ccdc166	1178
Gm15787	0
Blvrb	0
Mospd2	1337
Abi3bp	0
Ints6l	1643
Gm6803	0
A730046J19Rik	0
Nphp1	0
Snora15	0
Cldn11	0
Mir1930	0
2700054A10Rik	0
Lrig1	3302
Frrs1l	0
Ywhaq	7822
Ywhah	11832
Igfbp5	0
Igfbp4	30414
Anxa11	1141
Lime1	5674
Gm9839	0
Foxj3	980
Sall3	1
Igfbp2	166
Olfr1423	0
Olfr1427	0
Gm13288	0
C1qtnf12	20
Mir7039	0
Abcd3	3140
Gm2848	0
Gm10445	0
Cchcr1	758
Kcnn3	0
Ppp1r3a	0
Zdhhc14	565
Mir669j	0
Ccdc172	0
Lsm14b	327
2310081J21Rik	0
Vmn2r98	0
Vmn2r97	0
Shank2	0
Pde6c	0
Usp43	0
D3Ertd751e	121
2810405F15Rik	0
Cer1	0
Celsr1	711
Cdk8	2134
Grip1os1	0
Gpr39	1
Rpl23	3917
Izumo1r	15387
4933412E24Rik	0
Ctdspl	0
Zfp940	582
Grip1os2	0
Xirp2	0
1700064J06Rik	0
Ccdc112	0
Rps6ka2	435
Nr1i3	0
1700042G07Rik	0
Nfx1	9862
Ivns1abp	29048
Cyp4a29	5
Hoxb1	1
Hoxa4	0
Defa39	0
Rexo5	1134
Kpna3	4848
Tk2	1673
Nmnat1	1189
Wdr11	1987
Ccdc201	0
Zfp260	4369
Itga4	694
Mir6959	0
Eme2	1036
Zfp2	551
Sp7	0
5730420D15Rik	0
Mir6913	0
Mir6922	0
Clhc1	0
Cotl1	44975
Degs2	317
Cdhr5	0
Adra1a	4
Tmod4	426
Rapgef2	1218
Med26	1264
Ankrd24	23
Prf1	2495
Cyp7a1	0
Gm10814	0
Defb30	0
Gm14634	5
Polr1c	2553
Csf1	3
Cryge	0
Epx	0
Scn10a	0
Ly6a	0
Slc17a5	1017
Alad	2927
Arfip1	1951
Snora26	0
Kdsr	1741
Gm6902	0
Gm5084	0
1700056E22Rik	79
Itpripl1	3801
Tmem200b	0
Cldn34d	0
Nlrx1	634
Gm4814	3
Aadacl2fm3	0
Sypl2	0
Myt1	0
Tbc1d25	1666
Cacna1e	279
Gm10228	0
Gm19345	0
S100a2	0
Hbb-bs	0
Armcx4	530
Gm20878	0
Rtl8c	564
Gm572	1
Ankrd50	893
Prss41	0
Tbx1	0
Scrib	2475
Septin11	18410
Poldip3	10204
Hmx3	0
Gm16291	0
Rbak	640
Kif19a	4
Slfn8	763
Cyp17a1	0
Gmcl1	4686
Cpxm2	0
Nmu	0
Olfr223	0
1700096J18Rik	2
6530411M01Rik	0
4930583K01Rik	1
Virma	3657
Ccn1	1
Igf2r	2291
Pdpn	0
Kif11	1
Khsrp	1368
Zc3h7a	8599
1700012I11Rik	0
Hsdl2	3551
Naxe	1770
Cyp2a12	0
Acsl6	0
9530026F06Rik	0
Mup14	0
8030443G20Rik	0
9330162012Rik	0
Bckdhb	991
Tas2r130	0
Tas2r110	0
Ppp1r37	158
Myo18b	0
Tmf1	2814
Slit2	0
Rhoa	19909
Krt16	0
4933436H12Rik	0
Elmo1	9425
Gm5128	0
Megf9	3
Gba2	5083
Opn3	87
Fcer1a	0
Fbrs	2001
Ppbp	0
Dut	2584
Tfpi	137
Grin2c	0
Msc	0
Atp8b3	2
Tmem89	0
Smpd3	32
Mccc1	3717
